"","t","Rcr","Pen_S","Pen_I","Pen_R","Macro_S","Macro_R","Multi_S","Multi_R","Totcarrier_T","Cross_T","Reduction","Scenario","Lambda","pi"
"2196124",365,0.58,0.594452432672372,0.344749343592113,0.0607982237355158,0.733398950311719,0.266601049688282,0.562695412206208,0.234844029222118,0.515490903129689,0.579078875431635,2,2,0.0250154476138172,0.51177717655708
"2197124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,3,2,0.0250154476138172,0.51177717655708
"2562124",365,0.58,0.615107436702191,0.331014074978065,0.0538784883197432,0.744222644408899,0.255777355591101,0.582249390639536,0.222919309528446,0.520370103466675,0.57917281544347,3,2,0.0250154476138172,0.51177717655708
"2563124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,4,2,0.0250154476138172,0.51177717655708
"2928124",365,0.58,0.643916472822091,0.31113417975267,0.0449493474252391,0.759328850447802,0.240671149552198,0.609517738937199,0.206272415667307,0.528346355369906,0.579280983038138,4,2,0.0250154476138172,0.51177717655708
"2929124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,1,3,0.0250154476138172,0.51177717655708
"3294124",365,0.58,0.576276958561371,0.356680883523197,0.0670421579154322,0.723881014049494,0.276118985950506,0.545487357979878,0.245329385369014,0.511800696441244,0.578985236526361,1,3,0.0250154476138172,0.51177717655708
"3295124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,2,3,0.0250154476138172,0.51177717655708
"3660124",365,0.58,0.528513719898625,0.410759948404469,0.0607263316969064,0.698876035720969,0.30112396427903,0.500273665688338,0.272883910068743,0.517256944398076,0.578773808667497,2,3,0.0250154476138172,0.51177717655708
"3661124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,3,3,0.0250154476138172,0.51177717655708
"4026124",365,0.58,0.502081158102021,0.44038172967934,0.0575371122186381,0.68505123644852,0.31494876355148,0.475252020287585,0.288119625737044,0.521029476023088,0.578647766448811,3,3,0.0250154476138172,0.51177717655708
"4027124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,4,3,0.0250154476138172,0.51177717655708
"4392124",365,0.58,0.453129353650099,0.49556618793257,0.0513044584173303,0.659455216808039,0.340544783191961,0.428913411942102,0.316328841483964,0.527680494095623,0.578434486464591,4,3,0.0250154476138172,0.51177717655708
"4393124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,1,4,0.0250154476138172,0.51177717655708
"4758124",365,0.58,0.576276958561371,0.356680883523197,0.0670421579154322,0.723881014049494,0.276118985950506,0.545487357979878,0.245329385369014,0.511800696441244,0.578985236526361,1,4,0.0250154476138172,0.51177717655708
"4759124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,2,4,0.0250154476138172,0.51177717655708
"5124124",365,0.58,0.590240886758131,0.351190641878145,0.0585684713637236,0.699338324800845,0.300661675199156,0.550421029085578,0.260841817526603,0.511028484648769,0.636573560165422,2,4,0.0250154476138172,0.51177717655708
"5125124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,3,4,0.0250154476138172,0.51177717655708
"5490124",365,0.58,0.59831064321341,0.350700822840758,0.0509885339458316,0.671887457686856,0.328112542313144,0.547638947340323,0.277440846440057,0.511660263945153,0.690685082272309,3,4,0.0250154476138172,0.51177717655708
"5491124",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.51177717655708,0.58,4,4,0.0250154476138172,0.51177717655708
"5856124",365,0.58,0.600753077004583,0.355042128031662,0.0442047949637538,0.641072563715231,0.358927436284768,0.537305243408747,0.295479602688932,0.513684437258413,0.740092373090936,4,4,0.0250154476138172,0.51177717655708
"1125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,1,1,0.0269469929106445,0.427238045547985
"366225",365,0.58,0.575225555133926,0.357473126585227,0.0673013182808472,0.723279259607484,0.276720740392517,0.544483680832847,0.245978866091438,0.427199366320867,0.579081131326042,1,1,0.0269469929106445,0.427238045547985
"367125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,2,1,0.0269469929106445,0.427238045547985
"732125",365,0.58,0.619231889336271,0.325902310053152,0.0548658006105763,0.746349736329678,0.253650263670322,0.586134678220955,0.220553052555005,0.437459975906574,0.579231942954867,2,1,0.0269469929106445,0.427238045547985
"733125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,3,1,0.0269469929106445,0.427238045547985
"1098125",365,0.58,0.65850133695823,0.297429973534964,0.0440686895068063,0.766946130476077,0.233053869523923,0.623300504739041,0.197853037304734,0.448956237692206,0.579366945517248,3,1,0.0269469929106445,0.427238045547985
"1099125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,4,1,0.0269469929106445,0.427238045547985
"1464125",365,0.58,0.692762794704336,0.272314707918204,0.0349224973774599,0.78492295876343,0.21507704123657,0.655724595487951,0.178038842020184,0.461508927054597,0.579483340400952,4,1,0.0269469929106445,0.427238045547985
"1465125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,1,2,0.0269469929106445,0.427238045547985
"1830125",365,0.58,0.575225555133926,0.357473126585227,0.0673013182808472,0.723279259607484,0.276720740392517,0.544483680832847,0.245978866091438,0.427199366320867,0.579081131326042,1,2,0.0269469929106445,0.427238045547985
"1831125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,2,2,0.0269469929106445,0.427238045547985
"2196125",365,0.58,0.591905233347845,0.346585788461876,0.0615089781902782,0.732017084205986,0.267982915794013,0.560275839058629,0.236353521504797,0.43120957513396,0.579163323861627,2,2,0.0269469929106445,0.427238045547985
"2197125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,3,2,0.0269469929106445,0.427238045547985
"2562125",365,0.58,0.611218174463104,0.333812015778165,0.0549698097587307,0.742140859838139,0.257859140161861,0.578559544529155,0.225200510227912,0.436472236814946,0.579246496198521,3,2,0.0269469929106445,0.427238045547985
"2563125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,4,2,0.0269469929106445,0.427238045547985
"2928125",365,0.58,0.639045654440674,0.314671328537495,0.0462830170218304,0.756737130948117,0.243262869051883,0.604899211054248,0.209116425665457,0.445082582657714,0.579343144744291,4,2,0.0269469929106445,0.427238045547985
"2929125",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.427238045547986,0.58,1,3,0.0269469929106445,0.427238045547985
